HeapFree [us];PrivateMemorySize [MB]
0.1;40
0;40
0.1;40
17.3;39
0.1;39
0.1;39
0.1;39
0.2;39
0.1;39
0.2;39
0.1;39
0.1;39
0.1;39
0.1;39
0.2;39
0.1;39
0.1;39
0.1;39
0.3;39
0.3;39
0.2;39
0.2;39
0.1;39
0.1;39
0.1;39
0.2;39
0.2;39
0.1;39
0.1;39
0.1;39
0.2;39
0.1;39
0.1;39
0.1;39
0.2;39
0.2;39
0.1;39
0.1;39
0.1;39
0.1;39
0.2;39
0.2;39
0.2;39
0.1;39
0.1;39
0.2;39
0.2;39
0.2;39
0.2;39
0.2;39
0.2;39
0.2;39
0.1;39
0.2;39
0.2;39
0.2;39
0.1;39
0.1;39
25.8;38
0.1;38
0.1;38
0.2;38
0.2;38
0.1;38
0.1;38
0.1;38
0.2;38
0.1;38
0.1;38
0.1;38
0.1;38
0.1;38
0.2;38
0.2;38
0.2;38
0.2;38
0.1;38
0.2;38
0.2;38
0.1;38
0.2;38
0.2;38
0.2;38
0.1;38
0.1;38
0.1;38
0.2;38
0.2;38
0.1;38
0.1;38
0.1;38
0.1;38
0.2;38
0.2;38
0.2;38
0.2;38
0.2;38
0.1;38
0.1;38
0.2;38
17.1;38
1.4;38
0.2;38
0.5;38
0.2;38
0.2;38
0.2;38
0.2;38
0.2;38
0.2;38
0.1;38
0.1;38
0.1;38
0.1;38
0.1;38
0.1;38
0.1;38
0.2;38
0.2;38
0.2;38
0.1;38
0.1;38
0.1;38
0.2;38
0.2;38
0.2;38
0.2;38
0.2;38
0.2;38
0.2;38
0.1;38
0.1;38
0.1;38
0.2;38
0.2;38
0.2;38
0.2;38
0.3;38
0.2;38
0.1;38
0.2;38
0.2;38
0.2;38
0.1;38
0.1;38
0.1;38
0.1;38
0.2;38
0.2;38
0.2;38
0.2;38
0.1;38
0.2;38
0.2;38
0.1;38
0.1;38
0.1;38
27.8;37
0.2;37
0.1;37
0.1;37
0.2;37
0.1;37
0.2;37
0.1;37
0.1;37
0.1;37
0.1;37
0.1;37
0.1;37
0.1;37
0.2;37
0.1;37
0.1;37
0.2;37
0.2;37
0.2;37
0.2;37
0.2;37
0.2;37
0.2;37
0.2;37
0.1;37
0.1;37
0.1;37
0.1;37
0.2;37
0.2;37
0.1;37
0.2;37
0.2;37
0.2;37
0.2;37
0.1;37
0.1;37
0.1;37
0.2;37
0.2;37
0.2;37
0.2;37
0.2;37
0.2;37
0.3;37
0.2;37
0.2;37
0.2;37
0.2;37
0.2;37
0.2;37
0.1;37
0;37
0.1;37
26;36
0.1;36
0.1;36
0.2;36
6.6;35
0.8;36
0.2;36
0.2;36
0.2;36
0.1;36
0.1;36
0.1;36
0.2;36
0.2;36
0.1;36
0.1;36
0.2;36
0.1;36
0.2;36
0.2;36
0.2;36
0.2;36
0.2;36
0.2;36
0.2;36
0.2;36
0.1;36
0.1;36
0.1;36
0.1;36
0.2;36
0.2;36
0.2;36
0.1;36
0.2;36
0.2;36
0.1;36
0.2;36
0.2;36
0.2;36
0.1;36
0.1;36
0.1;36
0.1;36
0.1;36
0.2;36
0.2;36
0.2;36
0.2;36
0.2;36
0.2;36
0.2;36
0.1;36
0.1;36
0.1;36
22.6;35
0.1;35
0.1;35
0.2;35
0.3;35
0.2;35
0.1;35
0.1;35
0.2;35
0.2;35
0.1;35
0.1;35
0.2;35
0.1;35
0.1;35
0.1;35
0.1;35
0.1;35
0.2;35
0.2;35
0.2;35
0.2;35
0.2;35
0.2;35
0.2;35
0.1;35
0.1;35
0.1;35
0.1;35
0.1;35
0.2;35
0.2;35
0.2;35
0.2;35
0.2;35
0.1;35
0.1;35
0.1;35
0.1;35
0.2;35
0.2;35
0.2;35
0.2;35
0.2;35
0.2;35
0.3;35
0.2;35
0.2;35
0.2;35
0.2;35
0.2;35
0.2;35
0.1;35
0;35
0.1;35
27.2;33
0.1;33
2;33
0.8;33
0.2;33
0.1;33
0.1;33
0.1;33
0.2;33
0.1;33
0.1;33
0.1;33
0.1;33
0.2;33
0.2;33
0.2;33
0.1;33
0.1;33
0.1;33
0.1;33
0.1;33
0.1;33
0.2;33
0.2;33
0.2;33
0.2;33
0.2;33
0.1;33
0.1;33
0.2;33
0.2;33
0.2;33
0.2;33
0.2;33
0.2;33
0.1;33
0.2;33
0.2;33
0.2;33
0.2;33
0.1;33
0.1;33
0.1;33
0.2;33
0.2;33
0.2;33
0.1;33
0.2;33
0.2;33
0.2;33
0.2;33
0.2;33
0.1;33
0.1;33
0.1;33
21;32
0.1;32
0.1;32
0.1;32
0.1;32
0.1;32
0.2;32
0.1;32
0.1;32
0.1;32
0.2;32
0.2;32
0.1;32
0.1;32
0.2;32
0.2;32
0.2;32
0.2;32
0.1;32
0.1;32
0.1;32
0.1;32
0.2;32
0.1;32
0.1;32
0.1;32
0.2;32
0.2;32
0.2;32
0.1;32
0.1;32
0.1;32
0.1;32
0.2;32
0.2;32
0.2;32
0.2;32
0.2;32
0.2;32
0.1;32
0.2;32
0.2;32
0.2;32
0.2;32
0.1;32
0.2;32
0.2;32
0.1;32
0.2;32
21.2;32
1.4;32
0.2;32
0.2;32
0.1;32
0;32
11.7;31
0.1;31
0.1;31
0.2;31
0.2;31
0.1;31
0.1;31
0.2;31
0.2;31
0.1;31
0.1;31
0.1;31
0.2;31
0.1;31
0.1;31
0.1;31
0.2;31
0.2;31
0.2;31
0.1;31
0.1;31
0.1;31
0.1;31
0.1;31
0.1;31
0.1;31
0.1;31
0.1;31
0.2;31
0.2;31
0.3;31
0.2;31
0.2;31
0.1;31
0.1;31
0.1;31
0.1;31
0.1;31
0.1;31
0.2;31
0.1;31
0.1;31
0.1;31
0.2;31
0.1;31
0.1;31
0.1;31
0.2;31
0.1;31
0.1;31
0.1;31
0.2;31
0.2;31
0.2;31
0.2;31
0.2;31
0.2;31
0.2;31
0.1;31
0.1;31
0.1;31
0.2;31
0.2;31
0.2;31
0.1;31
0.1;31
0.2;31
0.2;31
0.2;31
0.2;31
0.2;31
0.1;31
0.1;31
0.1;31
0.1;31
0.1;31
0.2;31
0.2;31
0.2;31
0.2;31
0.2;31
0.2;31
0.1;31
0.1;31
0.1;31
22.2;30
0.2;30
0.1;30
0.1;30
18;30
0.7;30
0.1;30
0.1;30
0.1;30
0.1;30
0.1;30
0.2;30
0.2;30
0.4;30
0.2;30
0.1;30
0.1;30
0.1;30
0.2;30
0.1;30
0.1;30
0.1;30
0.1;30
0.2;30
0.1;30
0.1;30
0.2;30
0.1;30
0.1;30
0.1;30
0.2;30
0.2;30
0.2;30
0.2;30
0.2;30
0.2;30
0.1;30
0.1;30
0.2;30
0.2;30
0.2;30
0.2;30
0.1;30
0.2;30
0.2;30
0.2;30
0.2;30
0.2;30
0.1;30
0.1;30
0.1;30
0.2;30
0.2;30
0.2;30
0.1;30
0.1;30
0.1;30
0.2;30
0.2;30
0.2;30
0.2;30
0.2;30
0.2;30
0.2;30
0.1;30
0.1;30
0.1;30
23.1;29
0.1;29
0.1;29
0.1;29
0.1;29
0.1;29
0.2;29
0.2;29
0.2;29
0.1;29
0.1;29
0.2;29
0.1;29
0.2;29
0.2;29
0.2;29
0.1;29
0.1;29
0.1;29
0.2;29
0.2;29
0.2;29
0.2;29
0.1;29
0.2;29
0.2;29
15.7;28
1.1;29
0.2;29
0.2;29
0.2;29
0.2;29
0.2;29
0.1;29
0.2;29
0.2;29
0.2;29
0.2;29
0.2;29
0.2;29
0.3;29
0.2;29
0.2;29
0.3;29
0.2;29
0.2;29
0.2;29
0.2;29
0.2;29
0.3;29
0.2;29
0.2;29
0.1;29
0.1;29
0.1;29
13.7;28
0.2;28
0.1;28
0.2;28
0.2;28
0.2;28
0.1;28
0.1;28
0.2;28
0.1;28
0.1;28
0.1;28
0.1;28
0.1;28
0.1;28
0.2;28
0.1;28
0.2;28
0.2;28
0.1;28
0.2;28
0.2;28
0.2;28
0.4;28
0.2;28
0.2;28
0.2;28
0.1;28
0.1;28
0.1;28
0.1;28
0.1;28
0.2;28
0.2;28
0.1;28
0.1;28
0.2;28
0.2;28
0.2;28
0.1;28
0.2;28
0.2;28
0.1;28
0.1;28
0.2;28
0.2;28
0.2;28
0.2;28
0.3;28
0.2;28
0.2;28
0.2;28
0.1;28
0.1;28
0.1;28
25.4;27
1.5;27
0.9;27
0.2;27
0.2;27
0.2;27
0.2;27
0.2;27
0.1;27
0.1;27
0.1;27
0.2;27
0.1;27
0.1;27
0.1;27
0.2;27
0.2;27
0.2;27
0.1;27
0.1;27
0.1;27
0.1;27
0.2;27
0.2;27
0.2;27
0.2;27
0.1;27
0.1;27
0.1;27
0.1;27
0.2;27
0.2;27
0.1;27
0.2;27
0.2;27
0.2;27
0.2;27
0.2;27
0.2;27
0.2;27
0.2;27
0.1;27
0.2;27
0.2;27
0.2;27
0.2;27
0.2;27
0.2;27
0.2;27
0.2;27
0.2;27
0.3;27
0.1;27
0;27
0.1;27
22.4;26
0.2;26
0.1;26
0.2;26
0.2;26
0.1;26
0.1;26
0.1;26
0.2;26
0.1;26
0.1;26
0.2;26
0.1;26
0.1;26
0.1;26
0.1;26
0.1;26
0.1;26
0.1;26
0.1;26
0.1;26
0.1;26
0.1;26
0.1;26
10.7;25
1.1;26
0.1;26
0.2;26
0.2;26
0.2;26
0.2;26
0.1;26
0.1;26
0.2;26
0.2;26
0.2;26
0.2;26
0.1;26
0.2;26
0.2;26
0.2;26
0.2;26
0.2;26
0.2;26
0.3;26
0.1;26
0.2;26
0.2;26
0.2;26
0.2;26
0.2;26
0.2;26
0.1;26
0.1;26
0.1;26
17.7;25
0.1;25
0.1;25
0.1;25
0.1;25
0.1;25
0.2;25
0.1;25
0.1;25
0.1;25
0.2;25
0.1;25
0.1;25
0.1;25
0.1;25
0.1;25
0.1;25
0.1;25
0.2;25
0.2;25
0.2;25
0.2;25
0.1;25
0.1;25
0.1;25
0.1;25
0.1;25
0.1;25
0.1;25
0.2;25
0.2;25
0.2;25
0.2;25
0.2;25
0.2;25
0.2;25
0.1;25
0.1;25
0.2;25
0.2;25
0.2;25
0.2;25
0.2;25
17.6;24
1.3;25
0.2;25
0.2;25
0.2;25
0.3;25
0.2;25
0.2;25
0.2;25
0.1;25
0.1;25
0.1;25
8.7;24
0.1;24
0.2;24
0.1;24
0.1;24
0.2;24
0.1;24
0.2;24
0.2;24
0.1;24
0.1;24
0.2;24
0.1;24
0.1;24
0.2;24
0.2;24
0.2;24
0.1;24
0.1;24
0.1;24
0.1;24
0.1;24
0.1;24
0.1;24
0.1;24
0.1;24
0.1;24
0.2;24
0.2;24
0.2;24
0.2;24
0.2;24
0.2;24
0.2;24
0.2;24
0.2;24
0.2;24
0.2;24
0.2;24
0.1;24
0.2;24
0.2;24
0.2;24
0.2;24
0.2;24
0.1;24
0.2;24
0.2;24
0.2;24
0.2;24
0.2;24
0.2;24
0.1;24
0.1;24
0.1;24
23.7;23
0.2;23
1.6;23
0.7;23
0.1;23
0.1;23
0.1;23
0.1;23
0.1;23
0.2;23
0.1;23
0.1;23
0.1;23
0.1;23
0.1;23
0.1;23
0.1;23
0.1;23
0.1;23
0.2;23
0.1;23
0.1;23
0.1;23
0.1;23
0.2;23
0.2;23
0.1;23
0.1;23
0.1;23
0.1;23
0.1;23
0.2;23
0.2;23
0.2;23
0.1;23
0.2;23
0.2;23
0.2;23
0.2;23
0.2;23
0.2;23
0.2;23
0.2;23
0.2;23
0.2;23
0.2;23
0.2;23
0.3;23
0.4;23
0.2;23
0.1;23
0.1;23
0.2;23
0.1;23
0.1;23
0.2;23
0.1;23
0.1;23
0.2;23
0.1;23
0.1;23
0.1;23
0.2;23
0.1;23
0.1;23
0.1;23
0.2;23
28.1;21
1;22
0.2;22
0.2;22
0.2;22
0.2;22
0.2;22
0.1;22
0.1;22
0.1;22
0.1;22
0.1;22
0.1;22
0.2;22
0.2;22
0.1;22
0.2;22
0.2;22
0.2;22
0.2;22
0.2;22
0.1;22
0.1;22
0.1;22
0.1;22
0.2;22
0.2;22
0.2;22
0.2;22
0.2;22
0.2;22
0.2;22
0.1;22
0.1;22
0.1;22
14.9;21
0.1;21
0.2;21
0.1;21
0.1;21
0.1;21
0.1;21
0.2;21
0.1;21
0.1;21
0.1;21
0.2;21
0.1;21
0.1;21
0.2;21
0.1;21
0.2;21
0.2;21
0.2;21
0.2;21
0.2;21
0.2;21
0.2;21
0.1;21
0.1;21
0.1;21
12.4;20
1.1;21
0.1;21
0.1;21
0.1;21
0.1;21
0.1;21
0.2;21
0.2;21
0.2;21
0.2;21
0.1;21
0.2;21
0.2;21
0.2;21
0.2;21
0.2;21
0.2;21
0.1;21
0.2;21
0.2;21
0.2;21
0.2;21
0.2;21
0.2;21
0.2;21
0.1;21
0.1;21
0.1;21
16.2;20
0.2;20
0.2;20
0.1;20
0.1;20
0.1;20
0.2;20
0.2;20
0.1;20
0.1;20
0.2;20
0.2;20
0.1;20
0.1;20
0.1;20
0.1;20
0.1;20
0.1;20
0.2;20
0.2;20
0.2;20
0.2;20
0.1;20
0.1;20
0.1;20
0.1;20
0.1;20
0.2;20
15.1;19
1.1;20
0.1;20
0.1;20
0.1;20
0.2;20
0.2;20
0.2;20
0.2;20
0.2;20
0.2;20
0.2;20
0.2;20
0.2;20
0.1;20
0.1;20
0.2;20
0.2;20
0.2;20
0.2;20
0.3;20
0.2;20
0.2;20
0.2;20
0.1;20
0.1;20
0.1;20
15.4;19
0.1;19
0.1;19
0.1;19
0.1;19
0.1;19
0.1;19
0.1;19
0.2;19
0.1;19
0.1;19
0.1;19
0.2;19
0.1;19
0.1;19
0.1;19
0.1;19
0.2;19
0.2;19
0.2;19
0.2;19
0.2;19
0.2;19
0.2;19
0.1;19
0.2;19
12.9;18
1;19
0.1;19
0.2;19
0.2;19
0.2;19
0.1;19
0.2;19
0.2;19
0.2;19
0.2;19
0.2;19
0.2;19
0.2;19
0.2;19
0.1;19
0.2;19
0.2;19
0.2;19
0.2;19
0.2;19
0.2;19
0.2;19
0.2;19
0.3;19
0.2;19
0.1;19
0.1;19
0.1;19
14.7;18
0.2;18
0.1;18
0.1;18
0.2;18
0.1;18
0.1;18
0.2;18
0.2;18
0.1;18
0.1;18
0.2;18
0.1;18
0.1;18
0.1;18
0.1;18
0.1;18
0.2;18
0.3;18
0.2;18
0.2;18
9.1;17
0.9;18
0.1;18
0.1;18
0.2;18
0.2;18
0.2;18
0.2;18
0.2;18
0.2;18
0.2;18
0.1;18
0.2;18
0.2;18
0.2;18
0.1;18
0.1;18
0.2;18
0.2;18
0.2;18
0.2;18
0.2;18
0.2;18
0.2;18
0.2;18
0.2;18
0.2;18
0.2;18
0.2;18
0.2;18
0.2;18
0.1;18
0.1;18
0.1;18
18.2;17
0.2;17
0.1;17
0.2;17
0.2;17
0.1;17
0.1;17
0.2;17
0.2;17
0.1;17
0.1;17
0.1;17
0.2;17
7.7;17
0.9;17
0.1;17
0.1;17
0.1;17
0.1;17
0.1;17
0.2;17
0.3;17
0.2;17
0.2;17
0.1;17
0.1;17
0.1;17
0.1;17
0.1;17
0.2;17
0.2;17
0.2;17
0.2;17
0.2;17
0.1;17
0.1;17
0.2;17
0.2;17
0.2;17
0.1;17
0.2;17
0.2;17
0.2;17
0.2;17
0.1;17
0.2;17
0.2;17
0.2;17
0.3;17
0.2;17
0.2;17
0.2;17
0.1;17
0.1;17
0.1;17
17.2;16
0.1;16
1.8;16
0.7;16
0.1;16
0.2;16
0.2;16
0.2;16
0.2;16
0.1;16
0.1;16
0.1;16
0.2;16
0.1;16
0.2;16
0.2;16
0.2;16
0.2;16
0.2;16
0.2;16
0.1;16
0.1;16
0.1;16
0.1;16
0.1;16
0.1;16
0.1;16
0.1;16
0.1;16
0.2;16
0.2;16
0.2;16
0.2;16
0.2;16
0.1;16
0.2;16
0.2;16
0.2;16
0.1;16
0.2;16
0.2;16
0.2;16
0.1;16
17.6;15
1.3;16
0.2;16
0.2;16
0.2;16
0.2;16
0.2;16
0.2;16
0.3;16
0.1;16
0.1;16
0.1;16
11.3;15
0.1;15
0.1;15
0.1;15
0.2;15
0.1;15
0.1;15
0.2;15
0.2;15
0.1;15
0.2;15
0.1;15
0.1;15
0.1;15
0.2;15
0.2;15
0.2;15
0.1;15
0.1;15
0.1;15
0.1;15
0.1;15
0.1;15
0.1;15
0.1;15
0.1;15
11.3;14
1;15
0.2;15
0.2;15
0.2;15
0.2;15
0.1;15
0.2;15
0.2;15
0.2;15
0.2;15
0.2;15
0.1;15
0.2;15
0.2;15
0.2;15
0.1;15
0.2;15
0.2;15
0.2;15
0.2;15
0.2;15
0.3;15
0.2;15
0.2;15
0.2;15
0.1;15
0.1;15
0.1;15
15.7;14
0.1;14
0.1;14
0.1;14
0.1;14
0.1;14
0.1;14
3.9;14
0.8;14
0.1;14
0.1;14
0.1;14
0.2;14
0.1;14
0.1;14
0.1;14
0.1;14
0.1;14
0.1;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.1;14
0.1;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
15.5;13
1.3;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.2;14
0.1;14
0.1;14
0.1;14
10.8;13
0.1;13
0.1;13
0.1;13
0.1;13
0.1;13
0.2;13
0.1;13
0.1;13
0.1;13
0.1;13
0.2;13
0.1;13
0.2;13
0.2;13
0.2;13
0.2;13
0.1;13
8.1;12
0.9;13
0.2;13
0.2;13
0.2;13
0.2;13
0.2;13
0.2;13
0.1;13
0.1;13
0.2;13
0.2;13
0.2;13
0.2;13
0.2;13
0.1;13
0.2;13
0.2;13
0.2;13
0.2;13
0.3;13
0.3;13
0.4;13
0.2;13
0.4;13
0.2;13
0.1;13
0.2;13
0.1;13
0.1;13
17.1;12
0.8;12
0.2;12
0.2;12
0.1;12
0.1;12
0.2;12
0.2;12
0.2;12
0.1;12
0.1;12
0.1;12
0.1;12
0.2;12
0.2;12
0.2;12
0.2;12
0.2;12
0.3;12
0.1;12
0.1;12
0.1;12
0.1;12
0.2;12
0.2;12
0.2;12
0.2;12
0.1;12
14.2;11
1.1;12
0.2;12
0.2;12
0.2;12
0.2;12
0.2;12
0.2;12
0.2;12
0.2;12
0.2;12
0.2;12
0.3;12
0.2;12
0.2;12
0.3;12
0.2;12
0.1;12
0.1;12
0;12
11.9;11
0.2;11
0.1;11
0.1;11
0.1;11
0.1;11
3;11
0.7;11
0.1;11
0.1;11
0.2;11
0.1;11
0.1;11
0.2;11
0.2;11
0.2;11
0.2;11
0.2;11
0.2;11
0.2;11
0.2;11
0.2;11
0.1;11
0.2;11
0.2;11
0.2;11
0.2;11
0.1;11
0.1;11
0.1;11
11.8;10
1;11
0.2;11
0.2;11
0.2;11
0.1;11
0.1;11
0.2;11
0.2;11
0.2;11
0.2;11
0.2;11
0.1;11
0.2;11
0.2;11
0.2;11
0.2;11
0.2;11
0.2;11
0.3;11
0.2;11
0.1;11
0.1;11
12.1;10
1.3;11
5.1;10
0.1;10
0.1;10
0.2;10
0.1;10
0.1;10
0.1;10
0.2;10
0.1;10
0.1;10
0.2;10
0.1;10
0.1;10
0.2;10
0.2;10
0.2;10
0.2;10
0.1;10
0.1;10
0.1;10
8.8;10
1.1;10
0.5;10
0.2;10
0.2;10
0.2;10
0.2;10
0.2;10
0.2;10
0.2;10
0.2;10
0.2;10
0.1;10
0.2;10
0.2;10
0.1;10
0.1;10
0.2;10
0.2;10
0.2;10
10.8;9
1.3;10
0.2;10
0.2;10
0.2;10
0.2;10
0.2;10
0.3;10
0.3;10
0.2;10
0.2;10
0.1;10
0;10
0.1;10
0.1;10
12.3;9
0.1;9
0.1;9
0.1;9
3;9
0.7;9
0.1;9
0.1;9
0.3;9
0.2;9
0.1;9
0.1;9
0.2;9
0.2;9
0.1;9
0.2;9
0.2;9
0.1;9
0.1;9
0.1;9
0.2;9
0.2;9
9.8;9
0.9;9
0.2;9
0.2;9
0.1;9
0.1;9
0.1;9
0.1;9
0.1;9
0.1;9
0.2;9
0.2;9
0.1;9
0.2;9
0.2;9
0.2;9
0.2;9
9.7;8
1.2;9
0.2;9
0.1;9
0.2;9
0.2;9
0.2;9
0.2;9
0.3;9
0.2;9
0.2;9
0.2;9
0.1;9
0;9
0.1;9
0.1;9
10.3;8
0.7;8
0.6;8
0.1;8
0.1;8
0.1;8
0.1;8
0.1;8
0.2;8
0.2;8
0.2;8
0.1;8
0.1;8
0.2;8
0.2;8
8.3;8
1.1;8
0.2;8
0.2;8
0.2;8
0.2;8
0.2;8
0.2;8
0.1;8
0.2;8
0.2;8
0.2;8
0.2;8
0.2;8
14.2;7
1.2;8
0.2;8
0.2;8
0.2;8
0.2;8
0.2;8
0.2;8
0.1;8
0.2;8
0.2;8
0.1;8
0.2;8
8.7;7
1.3;8
0.3;8
0.2;8
0.3;8
