HeapFree [us];PrivateMemorySize [MB]
0.1;268
0.1;268
0.2;268
0.2;268
0.1;268
0.2;268
0.1;268
0.2;268
0.2;268
0.2;268
0.2;268
0.2;268
0.2;268
0.1;268
0.1;268
0.1;268
0.2;268
0.2;268
0.1;268
0.1;268
0.1;268
0.1;268
0.1;268
0.2;268
0.2;268
0.2;268
0.1;268
0.1;268
0.2;268
0.2;268
0.2;268
0.2;268
0.2;268
0.1;268
0.2;268
0.1;268
0.1;268
0.2;268
0.2;268
0.2;268
0.2;268
0.2;268
19.9;267
0.3;267
0.2;267
0.2;267
0.1;267
0.1;267
0.1;267
0.1;267
0.1;267
0.1;267
0.1;267
0.2;267
0.1;267
0.1;267
0.1;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.1;267
0.1;267
0.1;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.1;267
0.1;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.4;267
0.2;267
0.2;267
0.2;267
0.1;267
0.1;267
0.1;267
0.2;267
0.1;267
0.1;267
0.1;267
0.2;267
0.1;267
0.1;267
0.1;267
0.2;267
0.2;267
0.2;267
0.2;267
0.1;267
0.1;267
0.2;267
0.1;267
0.2;267
0.2;267
0.2;267
0.2;267
0.1;267
0.1;267
0.1;267
0.1;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.1;267
0.1;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
0.2;267
18.7;266
0.3;266
0.1;266
0.2;266
0.2;266
0.1;266
0.1;266
0.1;266
0.1;266
0.1;266
0.2;266
0.1;266
0.1;266
0.1;266
0.2;266
0.2;266
0.1;266
0.1;266
0.1;266
0.1;266
0.1;266
0.2;266
0.1;266
0.2;266
0.1;266
0.1;266
0.1;266
0.2;266
0.2;266
0.1;266
0.1;266
0.1;266
0.2;266
0.2;266
0.2;266
0.1;266
0.1;266
0.1;266
0.2;266
0.2;266
0.2;266
0.2;266
0.2;266
0.2;266
0.2;266
0.2;266
0.2;266
0.2;266
0.2;266
0.2;266
0.2;266
0.2;266
0.2;266
0.2;266
0.2;266
21;265
0.2;265
0.1;265
0.1;265
0.1;265
0.1;265
0.1;265
0.2;265
0.1;265
0.1;265
0.2;265
0.2;265
0.1;265
0.1;265
0.1;265
0.1;265
0.2;265
0.1;265
0.2;265
0.2;265
0.2;265
0.2;265
0.2;265
0.2;265
0.2;265
0.1;265
0.1;265
0.1;265
0.2;265
0.2;265
0.2;265
0.1;265
0.1;265
0.1;265
0.1;265
0.1;265
0.1;265
0.2;265
0.2;265
0.2;265
0.2;265
0.1;265
0.1;265
0.1;265
0.1;265
0.2;265
0.2;265
0.2;265
0.2;265
0.2;265
0.2;265
0.2;265
0.1;265
0.2;265
0.2;265
17;264
0.3;264
0.2;264
0.1;264
0.1;264
0.2;264
0.1;264
0.1;264
0.1;264
0.2;264
0.1;264
0.1;264
0.1;264
0.2;264
0.2;264
0.2;264
0.1;264
0.1;264
0.1;264
0.1;264
0.1;264
0.1;264
0.1;264
0.2;264
0.2;264
0.1;264
0.1;264
0.1;264
0.1;264
0.2;264
0.1;264
0.1;264
0.2;264
0.2;264
0.2;264
0.2;264
0.2;264
0.2;264
0.2;264
0.2;264
0.1;264
0.2;264
0.2;264
0.2;264
0.2;264
0.2;264
0.1;264
0.2;264
0.2;264
0.2;264
0.2;264
0.2;264
0.1;264
0.2;264
0.2;264
21.9;263
0.3;263
0.1;263
0.1;263
0.1;263
0.1;263
0.1;263
0.1;263
0.1;263
0.1;263
0.1;263
0.2;263
0.1;263
0.1;263
0.2;263
0.2;263
0.1;263
0.1;263
0.1;263
0.1;263
0.1;263
0.2;263
0.2;263
0.2;263
0.2;263
0.2;263
0.1;263
0.2;263
0.2;263
0.1;263
0.1;263
0.2;263
0.2;263
0.2;263
0.2;263
0.2;263
0.2;263
0.2;263
0.2;263
0.1;263
0.2;263
0.2;263
0.2;263
0.2;263
0.2;263
0.2;263
0.2;263
0.1;263
0.2;263
0.2;263
0.2;263
0.2;263
0.1;263
0.2;263
0.2;263
18.7;262
0.2;262
0.1;262
0.2;262
0.1;262
0.1;262
0.1;262
0.1;262
0.1;262
0.2;262
0.1;262
0.1;262
0.1;262
0.1;262
0.1;262
0.1;262
0.2;262
0.2;262
0.2;262
0.2;262
0.1;262
0.1;262
0.1;262
0.1;262
0.1;262
0.1;262
0.1;262
0.1;262
0.2;262
0.2;262
0.1;262
0.1;262
0.2;262
0.2;262
0.2;262
0.1;262
0.2;262
0.2;262
0.2;262
0.2;262
0.2;262
0.2;262
0.2;262
0.2;262
0.2;262
0.1;262
0.2;262
0.2;262
0.2;262
0.2;262
0.2;262
0.2;262
0.2;262
0.2;262
22.9;261
0.3;261
0.1;261
0.3;261
0.2;261
0.1;261
0.1;261
0.2;261
0.1;261
0.1;261
0.2;261
0.1;261
0.1;261
0.2;261
0.2;261
0.1;261
0.1;261
0.1;261
0.2;261
0.2;261
0.2;261
0.1;261
0.2;261
0.2;261
0.2;261
0.2;261
0.1;261
0.1;261
0.1;261
0.1;261
0.2;261
0.3;261
0.2;261
0.1;261
0.1;261
0.1;261
0.1;261
0.1;261
0.1;261
0.1;261
0.1;261
0.2;261
0.1;261
0.1;261
0.2;261
0.1;261
0.1;261
0.2;261
0.2;261
0.1;261
0.1;261
0.1;261
0.1;261
0.2;261
0.2;261
0.2;261
0.2;261
0.2;261
0.1;261
0.1;261
0.1;261
0.2;261
0.1;261
0.2;261
0.2;261
0.2;261
0.2;261
0.1;261
0.2;261
0.2;261
0.2;261
0.2;261
0.2;261
0.1;261
0.1;261
0.2;261
0.2;261
0.2;261
0.2;261
0.2;261
0.2;261
0.1;261
0.2;261
0.2;261
21.9;260
0.2;260
0.2;260
0.1;260
0.2;260
0.1;260
0.1;260
0.2;260
0.1;260
0.1;260
0.1;260
0.1;260
0.8;260
0.2;260
0.2;260
0.2;260
0.2;260
0.1;260
0.2;260
0.2;260
0.2;260
0.2;260
0.1;260
0.1;260
0.1;260
0.1;260
0.2;260
0.2;260
0.2;260
0.2;260
0.1;260
0.1;260
0.1;260
0.2;260
0.2;260
0.2;260
0.2;260
0.2;260
0.1;260
0.1;260
0.2;260
0.2;260
0.2;260
0.2;260
0.2;260
0.2;260
0.2;260
0.2;260
0.1;260
0.1;260
0.2;260
0.2;260
0.2;260
0.1;260
0.1;260
0.1;260
0.1;260
0.2;260
0.2;260
0.1;260
0.2;260
0.2;260
0.2;260
0.2;260
0.2;260
0.2;260
0.2;260
19.1;259
0.2;259
0.2;259
0.1;259
0.1;259
0.2;259
0.1;259
0.1;259
0.1;259
0.2;259
0.1;259
0.1;259
0.1;259
0.1;259
0.1;259
0.2;259
0.2;259
0.1;259
0.1;259
0.2;259
0.1;259
0.2;259
0.2;259
0.2;259
0.2;259
0.2;259
0.1;259
0.1;259
0.1;259
0.2;259
0.2;259
0.2;259
0.2;259
0.3;259
0.2;259
0.1;259
0.2;259
0.2;259
0.2;259
0.2;259
0.2;259
0.2;259
0.2;259
0.1;259
0.2;259
0.2;259
0.1;259
0.2;259
0.3;259
0.2;259
0.2;259
0.2;259
0.2;259
0.2;259
0.2;259
19.9;258
0.2;258
0.1;258
0.1;258
0.1;258
0.1;258
0.1;258
0.1;258
0.1;258
0.1;258
0.2;258
0.1;258
0.1;258
0.2;258
0.2;258
0.2;258
0.2;258
0.2;258
0.2;258
0.2;258
0.2;258
0.2;258
0.2;258
0.2;258
0.2;258
0.2;258
0.1;258
0.1;258
0.2;258
0.2;258
0.2;258
0.2;258
0.1;258
0.2;258
0.2;258
51.9;254
1.4;255
0.2;255
0.2;255
0.2;255
0.2;255
0.2;255
0.2;255
0.1;255
0.1;255
0.2;255
0.2;255
0.1;255
0.2;255
0.3;255
0.2;255
0.3;255
0.2;255
0.2;255
0.2;255
11.4;254
0.2;254
0.2;254
0.1;254
0.1;254
0.1;254
0.1;254
0.2;254
0.2;254
0.1;254
0.1;254
0.2;254
0.1;254
0.1;254
0.1;254
0.2;254
0.2;254
0.2;254
0.2;254
0.2;254
0.2;254
0.2;254
0.2;254
0.2;254
0.1;254
0.1;254
0.1;254
0.1;254
0.2;254
0.2;254
0.2;254
0.2;254
0.2;254
0.2;254
0.1;254
0.1;254
0.1;254
0.2;254
0.2;254
0.2;254
0.2;254
0.2;254
0.2;254
0.2;254
0.2;254
0.1;254
0.2;254
0.2;254
0.2;254
0.2;254
0.2;254
0.2;254
0.1;254
0.2;254
0.2;254
20.7;253
0.2;253
0.1;253
0.1;253
0.1;253
0.2;253
0.1;253
0.1;253
0.2;253
0.1;253
0.1;253
0.1;253
0.2;253
0.2;253
0.2;253
0.2;253
0.1;253
0.1;253
0.1;253
0.2;253
0.2;253
0.2;253
0.2;253
0.2;253
0.2;253
0.1;253
0.1;253
0.1;253
0.2;253
0.2;253
0.2;253
0.2;253
0.2;253
0.2;253
0.2;253
0.2;253
0.1;253
0.2;253
0.2;253
0.2;253
0.2;253
0.2;253
0.2;253
0.1;253
0.1;253
0.2;253
0.2;253
0.2;253
0.2;253
0.3;253
0.2;253
0.2;253
0.3;253
0.2;253
0.2;253
23.1;252
0.3;252
0.2;252
0.1;252
0.1;252
0.1;252
0.1;252
0.1;252
0.1;252
0.1;252
0.1;252
0.2;252
0.2;252
0.1;252
0.1;252
0.1;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.1;252
0.1;252
0.2;252
0.2;252
0.2;252
0.2;252
0.1;252
0.2;252
0.2;252
0.2;252
0.1;252
0.2;252
0.2;252
0.2;252
0.2;252
0.1;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
0.2;252
20.9;251
0.3;251
0.1;251
0.1;251
0.1;251
0.2;251
0.1;251
0.2;251
0.1;251
0.1;251
0.2;251
0.1;251
0.1;251
0.2;251
0.2;251
0.2;251
0.2;251
0.2;251
0.1;251
0.2;251
0.1;251
0.1;251
0.1;251
0.1;251
0.1;251
0.2;251
0.2;251
0.1;251
0.1;251
0.1;251
0.1;251
0.2;251
0.2;251
0.2;251
0.1;251
0.2;251
0.2;251
0.2;251
0.2;251
0.2;251
0.2;251
0.2;251
0.2;251
0.2;251
0.2;251
0.4;251
0.2;251
0.1;251
0.2;251
0.2;251
0.2;251
0.2;251
0.2;251
0.2;251
23.1;250
0.3;250
0.2;250
0.3;250
0.2;250
0.2;250
0.2;250
0.1;250
0.1;250
0.1;250
0.1;250
0.1;250
0.1;250
0.1;250
0.1;250
0.2;250
0.2;250
0.2;250
0.2;250
0.1;250
0.2;250
0.2;250
0.2;250
0.2;250
0.2;250
0.2;250
0.2;250
0.1;250
0.1;250
0.1;250
0.2;250
0.2;250
0.2;250
0.2;250
0.2;250
0.2;250
0.2;250
0.2;250
0.2;250
0.1;250
0.2;250
0.2;250
0.2;250
0.2;250
0.1;250
0.2;250
0.2;250
0.3;250
0.2;250
0.2;250
0.1;250
0.1;250
0.1;250
0.1;250
0.2;250
0.1;250
0.1;250
0.1;250
0.1;250
0.2;250
0.2;250
0.1;250
0.1;250
0.1;250
0.1;250
0.2;250
0.2;250
0.2;250
0.2;250
0.1;250
0.1;250
0.2;250
0.2;250
0.2;250
0.2;250
0.2;250
0.1;250
0.1;250
0.1;250
0.1;250
0.1;250
0.1;250
0.2;250
0.2;250
0.2;250
0.2;250
0.1;250
0.2;250
0.2;250
0.2;250
0.1;250
0.1;250
0.2;250
0.2;250
0.2;250
0.2;250
0.2;250
0.2;250
0.2;250
0.3;250
0.2;250
0.3;250
21.1;249
0.2;249
0.1;249
0.2;249
0.1;249
0.1;249
0.1;249
0.2;249
0.1;249
0.1;249
0.1;249
0.2;249
0.1;249
0.2;249
0.1;249
0.1;249
0.1;249
0.1;249
0.1;249
0.1;249
0.3;249
0.2;249
0.2;249
0.2;249
0.2;249
0.1;249
0.2;249
0.1;249
0.1;249
0.1;249
0.1;249
0.2;249
0.2;249
0.2;249
0.2;249
0.2;249
0.2;249
0.2;249
0.1;249
0.2;249
0.2;249
0.1;249
0.1;249
0.2;249
0.2;249
0.2;249
0.2;249
0.2;249
0.2;249
0.3;249
0.2;249
0.2;249
0.2;249
0.2;249
0.2;249
20.7;248
0.3;248
0.1;248
0.1;248
0.2;248
0.1;248
0.1;248
0.2;248
0.1;248
0.1;248
0.2;248
0.1;248
0.1;248
0.1;248
0.1;248
0.2;248
0.2;248
0.2;248
0.2;248
0.1;248
0.1;248
0.1;248
0.1;248
0.1;248
0.1;248
0.1;248
0.1;248
0.1;248
0.1;248
0.1;248
0.2;248
0.2;248
0.1;248
0.1;248
0.2;248
0.2;248
0.2;248
0.2;248
0.2;248
0.2;248
0.2;248
0.2;248
0.2;248
0.1;248
0.1;248
0.2;248
0.2;248
0.2;248
0.2;248
0.2;248
0.2;248
0.2;248
0.2;248
0.2;248
0.2;248
21.8;247
0.3;247
0.1;247
0.1;247
0.2;247
0.1;247
0.1;247
0.2;247
0.2;247
0.1;247
0.1;247
0.2;247
0.1;247
0.1;247
0.1;247
0.1;247
0.1;247
0.2;247
0.2;247
0.2;247
0.3;247
0.1;247
0.1;247
0.1;247
0.2;247
0.1;247
0.1;247
0.1;247
0.2;247
0.2;247
0.2;247
0.2;247
0.2;247
0.2;247
0.2;247
0.2;247
0.2;247
0.2;247
0.2;247
0.2;247
0.2;247
0.2;247
0.1;247
0.1;247
0.1;247
0.2;247
0.2;247
0.2;247
0.2;247
0.2;247
0.2;247
0.2;247
0.1;247
0.2;247
0.2;247
19.8;246
0.3;246
0.1;246
0.1;246
0.1;246
0.2;246
0.1;246
0.1;246
0.2;246
0.1;246
0.1;246
0.1;246
0.1;246
0.1;246
0.1;246
0.1;246
0.2;246
0.2;246
0.2;246
0.2;246
0.2;246
0.3;246
0.2;246
0.2;246
0.3;246
0.1;246
0.2;246
0.2;246
0.2;246
0.1;246
0.1;246
0.1;246
0.2;246
0.2;246
0.2;246
0.2;246
0.2;246
0.2;246
0.1;246
0.2;246
0.2;246
0.1;246
0.2;246
0.2;246
0.2;246
0.2;246
0.2;246
0.2;246
0.3;246
0.2;246
0.2;246
0.2;246
0.2;246
0.2;246
0.2;246
21.2;245
0.3;245
0.2;245
0.1;245
0.1;245
0.1;245
0.1;245
0.1;245
0.2;245
0.1;245
0.1;245
0.1;245
0.2;245
0.2;245
0.2;245
0.2;245
0.2;245
0.2;245
0.2;245
0.2;245
0.2;245
0.2;245
0.2;245
0.2;245
0.2;245
0.2;245
0.1;245
0.2;245
0.2;245
0.2;245
0.1;245
0.1;245
0.2;245
0.2;245
0.2;245
0.2;245
0.2;245
0.3;245
0.2;245
0.2;245
0.2;245
0.2;245
0.2;245
0.1;245
0.1;245
0.2;245
0.3;245
0.2;245
0.2;245
0.2;245
0.2;245
0.3;245
0.2;245
0.2;245
0.2;245
18;244
0.2;244
0.2;244
0.2;244
0.1;244
0.1;244
0.1;244
0.1;244
0.2;244
0.1;244
0.1;244
0.1;244
0.2;244
0.2;244
0.2;244
0.2;244
0.1;244
0.1;244
0.1;244
0.1;244
0.1;244
0.1;244
0.1;244
0.2;244
0.2;244
0.1;244
0.1;244
0.1;244
0.1;244
0.1;244
0.1;244
0.1;244
0.1;244
0.2;244
0.2;244
0.2;244
0.2;244
0.2;244
0.2;244
0.2;244
0.2;244
0.2;244
0.1;244
0.2;244
0.2;244
0.2;244
0.2;244
0.2;244
0.2;244
0.3;244
0.2;244
0.2;244
0.2;244
0.2;244
0.2;244
23.1;243
0.2;243
0.1;243
0.2;243
0.1;243
0.1;243
0.2;243
0.1;243
0.2;243
0.1;243
0.1;243
0.1;243
0.2;243
0.2;243
0.1;243
0.1;243
0.1;243
0.1;243
0.1;243
0.1;243
0.1;243
0.2;243
0.2;243
0.2;243
0.1;243
0.2;243
0.1;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.1;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.2;243
0.1;243
0.2;243
0.3;243
18.4;242
0.2;242
0.1;242
0.2;242
0.1;242
0.1;242
0.2;242
0.1;242
0.1;242
0.2;242
0.1;242
0.1;242
0.2;242
0.3;242
0.1;242
0.2;242
0.1;242
0.1;242
0.1;242
0.1;242
0.2;242
0.1;242
0.1;242
0.1;242
0.1;242
0.1;242
0.1;242
0.2;242
0.2;242
0.2;242
0.2;242
0.2;242
0.2;242
0.1;242
0.1;242
0.2;242
0.2;242
0.2;242
0.2;242
0.2;242
0.2;242
0.1;242
0.1;242
0.1;242
0.2;242
0.2;242
0.2;242
0.2;242
0.2;242
0.2;242
0.2;242
0.2;242
0.2;242
0.2;242
25.5;241
0.3;241
0.2;241
0.2;241
0.2;241
0.1;241
0.2;241
0.1;241
0.1;241
0.2;241
0.2;241
0.1;241
0.1;241
0.2;241
0.2;241
0.2;241
0.2;241
0.2;241
0.2;241
0.2;241
0.2;241
0.2;241
0.3;241
0.3;241
0.2;241
0.2;241
0.2;241
0.1;241
0.2;241
0.1;241
0.1;241
0.5;241
0.1;241
0.2;241
0.2;241
0.2;241
0.1;241
0.2;241
0.2;241
0.8;241
0.2;241
0.2;241
0.2;241
0.2;241
0.2;241
0.1;241
0.2;241
0.1;241
0.1;241
0.1;241
0.1;241
0.1;241
0.1;241
0.2;241
0.2;241
0.1;241
0.1;241
0.1;241
0.2;241
0.2;241
0.2;241
0.2;241
0.2;241
0.2;241
0.2;241
0.2;241
0.2;241
0.1;241
0.1;241
36.3;239
1.1;239
0.2;239
0.2;239
0.2;239
0.1;239
0.1;239
0.1;239
0.2;239
0.2;239
0.3;239
0.2;239
0.2;239
0.2;239
0.2;239
0.2;239
0.2;239
0.2;239
0.2;239
0.2;239
0.3;239
0.2;239
0.2;239
0.2;239
0.2;239
13.4;238
0.1;238
0.1;238
0.2;238
0.1;238
0.1;238
0.1;238
0.2;238
0.2;238
0.2;238
0.1;238
0.1;238
0.1;238
0.2;238
0.2;238
0.1;238
0.1;238
0.1;238
0.1;238
0.2;238
0.1;238
0.1;238
0.1;238
0.1;238
0.1;238
0.2;238
0.1;238
0.1;238
0.1;238
0.2;238
0.1;238
0.2;238
0.1;238
0.1;238
0.2;238
0.2;238
0.2;238
0.2;238
0.1;238
0.2;238
0.2;238
0.2;238
0.2;238
0.2;238
0.2;238
0.2;238
0.2;238
0.3;238
0.2;238
0.2;238
0.2;238
0.2;238
0.2;238
0.2;238
0.2;238
21;237
0.2;237
0.1;237
0.2;237
0.1;237
0.1;237
0.2;237
0.1;237
0.2;237
0.1;237
0.1;237
0.2;237
0.1;237
0.1;237
0.1;237
0.1;237
0.1;237
0.1;237
0.2;237
0.2;237
0.2;237
0.3;237
0.2;237
0.2;237
0.2;237
0.2;237
0.2;237
0.2;237
0.2;237
0.2;237
0.2;237
0.2;237
0.2;237
0.1;237
0.2;237
0.2;237
0.2;237
0.2;237
0.2;237
0.2;237
0.2;237
0.2;237
0.2;237
0.1;237
0.2;237
0.2;237
0.2;237
0.2;237
0.3;237
0.2;237
0.2;237
0.2;237
0.3;237
0.2;237
0.2;237
20.6;236
0.2;236
0.1;236
0.1;236
0.2;236
0.1;236
0.1;236
0.1;236
0.2;236
0.1;236
0.1;236
0.2;236
0.2;236
0.1;236
0.1;236
0.1;236
0.1;236
0.2;236
0.2;236
0.3;236
0.1;236
0.1;236
0.1;236
0.1;236
0.1;236
0.1;236
0.2;236
0.1;236
0.1;236
0.1;236
0.1;236
0.1;236
0.1;236
0.1;236
0.2;236
0.2;236
0.2;236
0.2;236
0.1;236
0.2;236
0.2;236
0.2;236
0.2;236
0.2;236
0.2;236
0.2;236
0.2;236
0.2;236
0.2;236
0.2;236
0.3;236
0.2;236
0.1;236
0.2;236
21.9;235
0.3;235
0.1;235
0.2;235
0.2;235
0.1;235
0.2;235
0.1;235
0.1;235
0.1;235
0.2;235
0.2;235
0.1;235
0.1;235
0.1;235
0.1;235
0.1;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.1;235
0.1;235
0.1;235
0.1;235
0.1;235
0.1;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.1;235
0.1;235
0.2;235
1;235
0.2;235
0.3;235
0.1;235
0.2;235
0.1;235
0.1;235
0.1;235
0.2;235
0.1;235
0.1;235
0.2;235
0.1;235
0.1;235
0.1;235
0.2;235
0.2;235
0.1;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.1;235
0.1;235
0.1;235
0.1;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.1;235
0.2;235
0.2;235
0.1;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.8;235
0.2;235
0.2;235
0.2;235
0.1;235
0.1;235
0.1;235
0.1;235
0.2;235
0.1;235
0.1;235
0.1;235
0.2;235
0.1;235
0.1;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.1;235
0.1;235
0.1;235
0.1;235
0.1;235
0.2;235
0.2;235
0.2;235
0.2;235
0.1;235
0.1;235
0.2;235
0.2;235
0.1;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.1;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.2;235
0.3;235
0.3;235
0.2;235
22.5;234
0.3;234
0.1;234
0.2;234
0.2;234
0.2;234
0.1;234
0.1;234
0.1;234
0.1;234
0.1;234
0.2;234
0.1;234
0.1;234
0.1;234
0.1;234
0.1;234
0.2;234
0.2;234
0.2;234
0.2;234
0.1;234
0.1;234
0.1;234
0.1;234
0.1;234
0.1;234
0.1;234
0.1;234
0.2;234
0.2;234
0.3;234
0.2;234
0.2;234
0.1;234
0.1;234
0.2;234
0.2;234
0.2;234
0.2;234
0.1;234
0.1;234
0.2;234
0.2;234
0.2;234
0.2;234
0.2;234
0.2;234
0.2;234
0.2;234
0.3;234
0.2;234
0.2;234
0.3;234
0.2;234
19.1;233
0.2;233
0.1;233
0.2;233
0.2;233
0.1;233
0.1;233
0.2;233
0.1;233
0.1;233
0.2;233
0.1;233
0.1;233
0.2;233
0.2;233
0.2;233
0.2;233
0.1;233
0.1;233
0.1;233
0.1;233
0.1;233
0.1;233
0.1;233
0.1;233
0.1;233
0.1;233
0.1;233
0.1;233
0.1;233
0.1;233
0.2;233
0.2;233
0.1;233
0.1;233
0.2;233
0.2;233
0.1;233
0.2;233
0.2;233
0.1;233
0.2;233
0.2;233
0.1;233
0.1;233
0.2;233
0.2;233
0.2;233
0.3;233
0.2;233
0.2;233
0.3;233
0.2;233
0.2;233
0.2;233
21.9;232
0.2;232
0.1;232
0.2;232
0.2;232
0.1;232
0.1;232
0.1;232
0.1;232
0.1;232
0.1;232
0.1;232
0.1;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.3;232
0.1;232
0.1;232
0.1;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.2;232
0.3;232
0.2;232
0.2;232
0.3;232
0.2;232
0.2;232
0.2;232
0.2;232
22.4;231
0.2;231
0.1;231
0.2;231
0.2;231
0.1;231
0.1;231
0.1;231
0.1;231
0.1;231
0.1;231
0.1;231
0.1;231
0.2;231
0.3;231
0.2;231
0.1;231
0.1;231
0.1;231
0.1;231
0.1;231
0.1;231
0.1;231
0.1;231
0.1;231
0.1;231
0.1;231
0.1;231
0.2;231
0.2;231
0.2;231
0.2;231
0.2;231
0.2;231
0.2;231
0.2;231
0.2;231
0.3;231
0.2;231
0.2;231
0.2;231
0.2;231
0.2;231
0.2;231
0.2;231
0.2;231
0.2;231
0.2;231
0.2;231
0.3;231
0.2;231
0.2;231
0.3;231
0.2;231
0.2;231
21.8;230
0.2;230
0.1;230
0.1;230
0.1;230
0.1;230
0.1;230
0.1;230
0.2;230
0.1;230
0.1;230
0.1;230
0.2;230
0.1;230
0.2;230
0.1;230
0.1;230
0.1;230
0.1;230
0.2;230
0.2;230
0.2;230
0.2;230
0.2;230
0.1;230
0.1;230
0.1;230
0.1;230
0.2;230
0.2;230
0.2;230
0.2;230
0.2;230
0.2;230
0.2;230
0.2;230
0.2;230
0.2;230
0.2;230
0.2;230
0.2;230
0.2;230
0.1;230
0.2;230
0.2;230
0.2;230
0.2;230
0.3;230
0.2;230
0.2;230
0.3;230
0.2;230
0.2;230
0.2;230
0.2;230
21.3;229
0.3;229
0.1;229
0.1;229
0.1;229
0.2;229
0.2;229
0.2;229
0.1;229
0.1;229
0.1;229
0.1;229
0.1;229
0.2;229
0.1;229
0.2;229
0.2;229
0.2;229
0.1;229
0.1;229
0.1;229
0.1;229
0.1;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.1;229
0.1;229
0.1;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.2;229
0.3;229
0.3;229
0.2;229
0.2;229
23;228
0.3;228
0.1;228
0.1;228
0.1;228
0.1;228
0.1;228
0.1;228
0.2;228
0.1;228
0.1;228
0.1;228
0.2;228
0.2;228
0.1;228
0.1;228
0.1;228
0.2;228
0.2;228
0.2;228
0.2;228
0.2;228
0.2;228
0.2;228
0.1;228
0.2;228
0.1;228
0.1;228
0.2;228
0.2;228
0.2;228
0.2;228
0.2;228
0.2;228
0.1;228
0.2;228
0.2;228
0.2;228
0.2;228
0.1;228
0.2;228
0.2;228
0.1;228
0.2;228
0.2;228
0.2;228
0.2;228
0.2;228
0.2;228
0.3;228
0.2;228
0.2;228
0.2;228
0.2;228
0.2;228
21;227
0.2;227
0.1;227
0.1;227
0.2;227
0.1;227
0.1;227
0.2;227
0.1;227
0.1;227
0.2;227
0.2;227
0.1;227
0.1;227
0.1;227
0.1;227
0.1;227
0.1;227
0.1;227
0.1;227
0.1;227
0.1;227
0.1;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
0.1;227
0.2;227
0.2;227
0.2;227
0.3;227
0.3;227
0.2;227
0.2;227
0.2;227
0.2;227
0.2;227
22.6;226
0.2;226
0.1;226
0.2;226
0.2;226
0.1;226
0.1;226
0.2;226
0.2;226
0.1;226
0.1;226
0.2;226
0.1;226
0.1;226
0.1;226
0.2;226
0.2;226
35.3;224
1.1;225
0.2;225
0.2;225
0.2;225
0.2;225
0.2;225
0.2;225
0.2;225
0.3;225
0.1;225
0.2;225
0.1;225
0.2;225
0.2;225
0.2;225
0.2;225
0.2;225
0.2;225
0.2;225
0.2;225
0.1;225
0.2;225
0.2;225
0.2;225
0.2;225
0.1;225
0.2;225
0.2;225
0.2;225
0.2;225
